,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
103,artinstitutechi,"NOW OPEN—""Noda Tetsuya: My Life in Print""

In the late 1960s, Japanese artist Noda Tetsuya began a series of prints that continues to this day.

The prints—each titled ""Diary"" followed by a date—capture the large and small moments of the artist’s life: https://t.co/6hXGYuSp0p https://t.co/3BdFC0YbH0",2020-03-02 17:09:13,9,17,364708
104,artinstitutechi,"NEW ACQUISITION—This experimental work is designed not just for sitting but for perching as well. The design stemmed from Chicago artist Norman Teague's interest in informal seating. The title ""Sinmi"" means ""to relax"" in Yoruba.

See this work on view in Architecture and Design. https://t.co/qLn0HzhYY5",2020-02-28 22:28:49,3,19,364708
105,artinstitutechi,"This figure of Shukongojin was painted in bold colors to imbue the thunderbolt deity with an otherworldly and terrifying presence.

The hyperrealism of his chiseled muscles and bulging veins is a characteristic feature of Japanese sculpture of this era: https://t.co/t8YozbRrLJ https://t.co/TLvPxKffva",2020-02-28 20:18:11,16,59,364708
106,artinstitutechi,"Richard Hunt created ""Hero Construction"" in 1958—one year after graduating from the School of the Art Institute.

Using a torch like a paintbrush, Hunt wielded found objects—old pipes, bits of metal, and automobile parts—into a form that is abstract yet recognizable. #NowOnView https://t.co/s33YeBPsoy",2020-02-28 18:13:57,3,24,364708
107,artinstitutechi,"Andrea Mantegna’s adoption of ancient Roman motifs contributed to their prominence during the Italian Renaissance, especially when translated into widely circulating and frequently copied engravings.

See works by the School of Andrea Mantegna among prints and drawings #NowOnView https://t.co/CnDegEVbhA",2020-02-27 22:35:09,12,48,364708
108,artinstitutechi,"""The Room No. VI"" (1948) is one of the finest examples of Eldzier Cortor's mature work.

Although the painting depicts people living in impoverished circumstances, Cortor endows the subject with a profound dignity and grace. #NowOnView

LEARN MORE—https://t.co/VlNxWaqoQ3 https://t.co/ZTMh8shuWZ",2020-02-27 19:28:05,10,29,364708
109,artinstitutechi,"CLOSING MARCH 8—""The Impressionist Pastel""

Although most closely associated with oil painting, the Impressionists also embraced pastels for their immediacy, boldness, and radiance.

See works by Mary Cassatt, Edgar Degas, Eva Gonzalès, and Berthe Morisot: https://t.co/Xm8xiNFue1 https://t.co/VPOxKdU1nV",2020-02-27 17:13:44,12,60,364708
110,artinstitutechi,"Born #OnThisDay in 1808—Honoré-Victorin Daumier came of age during the golden era of French caricature, when the art form flourished as an effective and decidedly modern tool for social and political critique.

See 70 works by Daumier now on view: https://t.co/U94i6Z36bg https://t.co/9YcEtYv7ts",2020-02-26 23:14:10,4,28,364708
111,artinstitutechi,"Melvin Edwards began 'Lynch Fragments'—a series of welded steel assemblages—in response to the tumultuous climate of the Civil Rights movement.

""Afrophoenix No. 1"" demonstrates his desire to fuse abstraction with personal and collective histories: https://t.co/Da7UWgIDcH

[©ARS] https://t.co/mVznQIdzSw",2020-02-26 18:13:49,4,12,364708
112,artinstitutechi,"Don't miss the final week of Free Winter Weekdays!

Illinois residents enjoy free museum admission every weekday—all day long—now through March 4.

Here’s what to see in an hour—https://t.co/1JpWDMOGTt https://t.co/GgRLp5on3E",2020-02-26 17:18:44,5,28,364708
113,artinstitutechi,"In ""The Café"" by Fernand Lungren, a fashionably dressed woman sits alone and alert. Her presence is a sign of modern Paris’s changing social environment, in which café culture offered women new opportunities to participate in public leisure activities—#NowOnView in American Art. https://t.co/g1AnPGLXZD",2020-02-25 21:33:00,35,150,364708
114,artinstitutechi,"THURSDAY—Cellist Charles Curtis performs ""Naldjorlak I,"" composed in collaboration with Éliane Radigue—at the Art Institute.

TICKETS—https://t.co/D0QAdjsSTj

https://t.co/mvJyDADqZC",2020-02-25 17:45:36,7,17,364708
115,artinstitutechi,"In a dimly lit room, press a button and watch some of the earliest photographic negatives light up—now on view in ""Signs and Wonders: The Photographs of John Beasley Greene.""

https://t.co/r0j8LYjhLP",2020-02-24 22:27:31,10,44,364708
116,artinstitutechi,"NEW ACQUISITION—This 16th-century medallion was used as a meditation aid. The front shows a portrait of a solemn and contemplative widow while the reverse depicts a vision of two widows praying before the Virgin and Child—on view in Medieval and Renaissance Art, Arms, and Armor. https://t.co/dGuWrdX6mn",2020-02-24 19:53:21,25,137,364708
117,artinstitutechi,"COMING SOON—""El Greco: Ambition and Defiance""

Become a member and be among the first to see the distinctive work of Renaissance painter El Greco—opening early to members on March 5.

JOIN TODAY—https://t.co/6qeCf60aXP https://t.co/PQf6X9YWpr",2020-02-24 17:02:43,7,29,364708
118,artinstitutechi,"@SkeeterKudzu Hi, here’s a link for more info: https://t.co/Mba4OwxPDh

Thanks!",2020-02-24 16:16:00,0,1,364708
119,artinstitutechi,"Visitors are greeted by the largest Buddha in the mainland United States as they enter the Art Institute's galleries of Indian, Southeast Asian, and Himalayan art.

Learn fascinating details about this remarkable sculpture from curator Madhuvanti Ghose.

https://t.co/By6cBIdsaV",2020-02-21 21:52:48,26,87,364708
120,artinstitutechi,"Explore how the Windy City put its own stamp on the Bauhaus aesthetic.

""Bauhaus Chicago: Design in the City"" highlights the Bauhaus’s continuing legacy in Chicago and around the world. 

LEARN MORE—https://t.co/YuLyQbnE7G https://t.co/Apo4MNaQ2d",2020-02-21 18:24:01,19,57,364708
121,artinstitutechi,"Belgian artist Georges Lemmen adopted the pointillist style after seeing Seurat's work in 1887. While most artists avoided this intricate technique for portraits, Lemmen was one of the few who successfully used dots of color to create an intense psychological portrait. #NowOnView https://t.co/nWAE3BL0AR",2020-02-21 17:29:34,15,91,364708
122,artinstitutechi,"Henry Ossawa Tanner was perhaps the most renowned American painter of religious works at the turn of the 20th century and the first African American artist to achieve an international reputation.

Explore his work on view in American Art: https://t.co/PF5ScAgVol https://t.co/4erBGRb4y9",2020-02-20 22:30:00,5,28,364708
123,artinstitutechi,#TBT 2011: Chicago kids created their own works of art inspired by the Art Institute and our famous collection. 🎨 https://t.co/Nd90GFy9X7,2020-02-20 21:08:44,45,201,364708
124,artinstitutechi,"NEW ACQUISITION—This type of robe was worn by chiefs, dignitaries, emirs, and other high-ranking men in 19th-century West Africa.

The talismanic motifs were typically designed and stitched by Qur’anic scholars who found inspiration in Arabic texts—#NowOnView in Arts of Africa. https://t.co/DWwMPqdXfp",2020-02-20 16:00:00,4,26,364708
125,artinstitutechi,"Check out the ""resplendent"" (@RollingStone) and ""visually stunning"" (@stereogum) music video for @LidoPimienta's latest single ""Eso Que Tu Haces."" And see her live at the Art Institute on March 13!

TICKETS—https://t.co/2vAfQ8Usb9

https://t.co/nZgGv6NyG5",2020-02-19 22:37:58,3,8,364708
126,artinstitutechi,Note: Please use the Michigan Avenue entrance if you are visiting the museum today after 5:00. Thank you! https://t.co/yQSgJCt0MF,2020-02-19 21:00:00,5,18,364708
127,artinstitutechi,"CLOSING SUNDAY—""Egoyomi: Picture Calendars for the New Year""

During the Meiwa era (1764–71) when the Japanese calendar was based on a lunar system, artists subtly and skillfully incorporated the year's sequence into lush prints known as 'egoyomi': https://t.co/roIAlglGwS https://t.co/gST5T96sYF",2020-02-19 18:51:52,15,43,364708
128,artinstitutechi,"Born #OnThisDay—Constantin Brâncusi believed the material with which he worked had its own life, a uniqueness and essence that he had to seek out in order to reveal the form contained within.

Explore his influential work with six objects on view: https://t.co/qBF591enNB

[©ARS] https://t.co/megvOzQay5",2020-02-19 14:46:55,31,97,364708
129,artinstitutechi,"Interested in a career as a museum curator? The Mellon Summer Academy is a weeklong intensive program—providing specialized training for students from groups historically underrepresented in the curatorial field.

Apply today—https://t.co/4AxyVQpi4x

Application deadline: March 1 https://t.co/X7XKOtTmSj",2020-02-18 22:04:57,9,14,364708
130,artinstitutechi,"Kerry James Marshall describes ""Africa Restored (Cheryl as Cleopatra)"" as ""the shape of Africa reconfigured as a cubist sculpture,"" reversing art-historical narratives of modernist painting's appropriation of African sculpture. #NowOnView 

LEARN MORE—https://t.co/4wA32WTZdK https://t.co/zJbyKBMy8F",2020-02-18 19:22:57,12,34,364708
131,artinstitutechi,"@ztypical We're truly sorry to hear about this and appreciate you letting us know. I have sent your comment to our team to make sure our staff is aware.

If you would like to share more information, please feel free to contact us at social@artic.edu. Thank you again for sharing with us.",2020-02-18 17:49:27,0,0,364708
132,artinstitutechi,"Daniel Chester French based his sculpture of Abraham Lincoln on photographs and plaster casts of his face and hands, capturing the president in a serious moment of contemplation.

This bronze is a reduced version of the 19-foot marble sculpture in Washington DC. #NowOnView https://t.co/g5H26IdaOE",2020-02-17 16:00:00,17,50,364708
133,artinstitutechi,"COMING SOON—""El Greco: Ambition and Defiance""

Become a member and be among the first to see the distinctive work of Renaissance painter El Greco.

JOIN TODAY—https://t.co/6qeCf5Izzf https://t.co/O1Wa2HX6Pv",2020-02-16 16:00:00,19,56,364708
134,artinstitutechi,"Make it a night at the museum! The Art Institute is now open until 8:00 on Wednesdays, Thursdays, and Fridays.

Museum admission is free for Illinois residents every Wednesday evening, 5:00–8:00. Learn more on our website.

LEARN MORE—https://t.co/uqiaCkYJnv https://t.co/UMIGA1YOXh",2020-02-15 16:00:00,18,46,364708
135,artinstitutechi,"""Twilight""—one of Hale Woodruff’s early paintings—is a vivid landscape that reflects his desire to define himself as a modernist. Woodruff later became a highly influential muralist and educator, dedicated to promoting the works and careers of African American artists. #NowOnView https://t.co/R8QUD0NXpJ",2020-02-14 23:09:57,30,98,364708
136,artinstitutechi,"NEW ACQUISITION—Attributed to Tiffany window designer, Agnes Northrop, the Hartwell Memorial Window is a technical marvel and a work of stunning beauty.

Learn more about the wide group of experts needed to welcome this dazzling new work to the museum.

https://t.co/V3Imjp38bW",2020-02-14 19:48:20,20,74,364708
137,artinstitutechi,"Happy #ValentinesDay—from us to you ❤️

Enjoy this fresh-picked arrangement from the museum’s collection—or pick your own! 🌷

FLOWERS—https://t.co/TBaLSUCTG6

[©ARS] https://t.co/uwfEQJxw6H",2020-02-14 17:59:33,15,40,364708
138,artinstitutechi,"NOW OPEN—""Signs and Wonders: The Photographs of John Beasley Greene""

In 1853, when John Beasley Greene first visited Egypt with his camera, archaeology and photography were still very new. 

See nearly 70 rare works from this photography pioneer on view: https://t.co/9DASPSYlqz https://t.co/zvldxXrDyT",2020-02-13 22:17:43,20,66,364708
139,artinstitutechi,"COMING IN MAY—See the West African group Les Filles de Illighadadand (May 1) and choreographer/performer Nora Chipaumire (May 21–22). 

Tickets now on sale—https://t.co/7Sz3z3mi27 https://t.co/KZAVJCy4xJ",2020-02-13 17:36:06,3,13,364708
140,artinstitutechi,"Born #OnThisDay in 1891—Grant Wood's ""American Gothic"" was exhibited publicly for the first time at the Art Institute in 1930. The painting won a $300 prize and instant fame for the artist.

Today the painting is firmly entrenched in American popular culture. #NowOnView https://t.co/zyYP1kO5IB",2020-02-13 16:00:00,56,175,364708
141,artinstitutechi,"Befitting both the solemnity and joy of a wedding, this vibrant composition by Harlem Renaissance painter Jacob Lawrence combines the symmetrical rigidity of the standing figures with a riotous profusion of intensely colored stained-glass panels and flowers. #NowOnView

[©ARS] https://t.co/q9rWjvkuRo",2020-02-12 20:59:17,11,69,364708
142,artinstitutechi,"FREE WINTER WEEKDAYS—Illinois residents enjoy free museum admission Monday through Friday—now through March 4.

See what's on view and plan your next visit: https://t.co/gX7yX6m8IK https://t.co/pQO72CrCEp",2020-02-12 16:00:00,17,62,364708
143,artinstitutechi,"As the story goes, Saint Andrew welcomed death by crucifixion because it brought him closer to Christ.

Capturing the emotional drama of this moment, Italian artist Pompeo Batoni depicted the saint with a somber expression, tenderly embracing his instrument of torture. #NowOnView https://t.co/u920dl2QEG",2020-02-11 19:24:56,13,54,364708
144,artinstitutechi,"SATURDAY—Jobs at Art Museums (JAM)

Ever wonder what it’s like to work at an art museum? Join us for this all-day museum career awareness event at the Art Institute—free for students with a current college or university ID.

LEARN MORE—https://t.co/Ad5XNilcDz https://t.co/uosX2gOURz",2020-02-11 16:00:00,6,11,364708
145,artinstitutechi,"Be a fly on the wall and see how our conservation technicians preserve textiles from pests—in the latest from Articles.

https://t.co/haMxxnSQTl",2020-02-10 22:50:34,7,17,364708
146,artinstitutechi,"""I try not to be all dogmatic and preachy but let people make their own connections.""

The @chicagotribune speaks with artist Vaginal Davis, a key figure in the history of queer music, performance, and video art. See her work on view at the Art Institute.

https://t.co/OsU1SdkWMB",2020-02-10 21:11:45,3,15,364708
147,artinstitutechi,"Valentine's Day plans? Enjoy the Art Institute's new evening hours.

The museum is open until 8:00 p.m. on Wednesdays, Thursdays, and Fridays. And Illinois residents enjoy free admission this month (Monday–Friday) as part of Free Winter Weekdays: https://t.co/uqiaCkYJnv https://t.co/efzvaNhOaB",2020-02-10 18:07:46,8,58,364708
148,artinstitutechi,"Antinous, the young lover of Emperor Hadrian, drowned in the Nile River while on an imperial tour of Egypt.

Devastated by the untimely death, Hadrian founded a city in his honor, Antinoupolis, and pronounced him a god.

See ""Portrait Bust of Antinous as Osiris"" in Ancient Art. https://t.co/8AxgMUTPx9",2020-02-07 22:00:01,30,172,364708
149,artinstitutechi,"Henri Rousseau was a self-taught artist known for his visionary paintings—in particular, those on the theme of the jungle. Though Rousseau depicted far-flung places, he never set foot outside France.

See ""The Waterfall"" (1910) on view in the Modern Wing. https://t.co/46UFjdhzyt",2020-02-07 19:58:52,21,97,364708
150,artinstitutechi,"Shiva—one of the most important Hindu divinities—is here depicted as the Lord of the Dance (Nataraja), an iconic image in Indian art.

This classic bronze comes from the Chola period in the south of India. Icons such as this were carried in procession during religious ceremonies. https://t.co/df5zFX9tHA",2020-02-06 21:30:00,20,100,364708
151,artinstitutechi,"FEBRUARY 27—Concert: Charles Curtis performs Eliane Radigue’s ""Naldjorlak I""

Cellist Charles Curtis performs composer Eliane Radigue’s work for solo cello—at the Art Institute.

TICKETS—https://t.co/D0QAdjsSTj

Presented as part of the Frequency Festival https://t.co/dGJjUc164M",2020-02-06 19:57:30,4,12,364708
152,artinstitutechi,"Walter Ellison’s ""Train Station"" depicts an energetic scene in which many travelers depart from a central terminal. The composition reflects how values in the 1930s prevented blacks and whites from mixing. #NowOnView

LEARN MORE—https://t.co/GbHfECU3pQ https://t.co/4NejHFMsHd",2020-02-06 16:00:00,8,32,364708
153,artinstitutechi,"In the Gulf Coast lowlands between 900 and 400 BC, Olmec rulers built cities with ceremonial earthen pyramids, platforms, and plazas. This figurine may have marked a rite of passage, when young men were initiated as rulers, warriors, priests, or traders—https://t.co/rpUgkEEqrv https://t.co/FG9b8Mf3IK",2020-02-05 21:32:22,5,13,364708
154,artinstitutechi,"SATURDAY—Lunar New Year Celebration

Celebrate the Lunar New Year at this multigenerational event featuring art-making activities, games, performances, and gallery talks in English or Mandarin.

Free with museum admission—https://t.co/8uDfLzsmIy https://t.co/gGhJ7HwsCM",2020-02-05 19:55:27,2,27,364708
155,artinstitutechi,"Explore a remarkable collection of drawings rarely seen by the public—now on view in ""Pure Drawing: Seven Centuries of Art from the Gray Collection.""

https://t.co/nu3ikdMw4Z",2020-02-05 16:00:00,12,54,364708
156,artinstitutechi,"Do you have a story, idea, or artistic practice you'd like to share with the city? Join our third annual Block Party on July 26!

The theme this year is ""Room to Move"" and we want to know: What does movement mean to you?

Submit your pitch by February 15: https://t.co/LQzqQVomhr https://t.co/sGUtR2gjuw",2020-02-04 21:33:57,5,11,364708
157,artinstitutechi,"Exhibited in New York City, ""The Earth Is a Man"" (1942) by artist Roberto Matta, with its abstract and visionary qualities, enthralled and influenced a new generation of American artists, who would come to be known as the Abstract Expressionists: https://t.co/RGj8pRJ42X

[©ARS] https://t.co/XmhcrCa0Mt",2020-02-04 20:04:00,16,51,364708
158,artinstitutechi,"NOW OPEN—""Vaginal Davis: The White to be Angry""

Vaginal Davis is a key figure in the history of queer music, performance, and video art.

Her touchstone work—""The White to be Angry""—creates an image of America that remains unnervingly topical today: https://t.co/LtVVKTtjxj https://t.co/ydkRrpZBP8",2020-02-04 16:00:01,13,22,364708
159,artinstitutechi,"Find a world of art at your fingertips through the museum's website.

Learn more about the robust set of tools available and dive into the museum's entire collection.

https://t.co/dwX5U8BQ0f",2020-02-03 22:30:58,7,25,364708
160,artinstitutechi,"FEBRUARY 13—The Bauhaus Revisited: A Round Table

Join us for a lively conversation with curators about two shows at the Art Institute that celebrate the Bauhaus centenary—free with museum admission.

REGISTER—https://t.co/2o3fQ5415i https://t.co/PfoiKpTnSk",2020-02-03 20:08:12,6,22,364708
161,artinstitutechi,"A self-taught artist, Leslie Garland Bolling carved his sensitive sculptures using only a jackknife. He eventually won the recognition of the art world for a series of working-class subjects based on the days of the week.

See ""Sister Tuesday"" (1934) on view in American Art. https://t.co/cBgFQRbKqI",2020-02-03 18:08:47,21,68,364708
162,artinstitutechi,"The Graf Zeppelin was the world’s largest airship when it embarked on the first-ever flight around the world in 1929.

The zeppelin arrived in Chicago in August of that year as part of a global media blitz. This striking image marks that historic flight over the Art Institute. https://t.co/ltSOau0X6P",2020-02-01 16:00:00,34,183,364708
163,artinstitutechi,"This vase epitomizes the great achievements of the royal porcelain factory at Sèvres during the Napoleonic period.

Sèvres was a chief beneficiary of Napoleon’s policy of resuscitating factories after the trauma of the French Revolution.

LEARN MORE—https://t.co/MSw9nJ67le https://t.co/jU0vSZjrbR",2020-01-31 19:30:00,4,15,364708
164,artinstitutechi,"FEBRUARY 8—Lunar New Year Celebration

Celebrate the Lunar New Year with art-making activities, games, performances, an artist demonstration, and gallery talks in English or Mandarin. Free with museum admission!

LEARN MORE—https://t.co/8uDfLzsmIy https://t.co/Q36A9XYJ11",2020-01-31 18:29:24,2,6,364708
165,artinstitutechi,"NOW OPEN—""Pure Drawing: Seven Centuries of Art from the Gray Collection""

Explore 700 years of Western art through a remarkable collection of drawings amassed over the course of nearly 50 years by art dealer Richard Gray and art historian Mary L. Gray: https://t.co/1v76YeKJVQ https://t.co/lvP2BBbExC",2020-01-29 22:44:00,12,60,364708
166,artinstitutechi,"In ""Portrait of a Woman,"" the French academic artist Jean Léon Gérôme masterfully captures the textures of satin, velvet, fur, and lace on the luxurious garments of the sitter, thought to be Rosine Faivre, the wife of Gérôme’s lifelong friend, Etienne Marie Faivre. #NowOnView https://t.co/579ktNMDo2",2020-01-29 17:07:49,16,74,364708
167,artinstitutechi,"FREE WINTER WEEKDAYS—The Art Institute offers a warm welcome to Illinois residents with free museum admission, Monday through Friday—now through March 4. 

Here's what to see in an hour: https://t.co/f3ZjkvOOLa https://t.co/udp5ctQOdc",2020-01-28 18:05:00,35,87,364708
168,artinstitutechi,"Born #OnThisDay—In the late 1940s Jackson Pollock developed a revolutionary form of Abstract Expressionism. With no apparent beginning or end, top or bottom, his paintings imply an extension of his art beyond the edges of the canvas, engulfing the viewer. #NowOnView

[©ARS] https://t.co/w5e8a7NuKj",2020-01-28 14:41:05,25,104,364708
169,artinstitutechi,"John Henry Twachtman loved winter for its potential to encourage reflection and regeneration. He was also a strong proponent of the belief that art can ease the hectic lives of urban dwellers.

Find winter solace in works like Twachtman's ""Icebound""—#NowOnView in American Art. https://t.co/w8evGGtIZ5",2020-01-27 20:31:06,21,73,364708
170,artinstitutechi,"WEDNESDAY—Gallery Tour in American Sign Language 

Join us for an interactive tour of works in the collection presented in American Sign Language only, without voice interpretation. 

Free to IL residents—https://t.co/vPfGEq8bq2 https://t.co/29QV57fzuT",2020-01-27 18:42:26,2,14,364708
171,artinstitutechi,"Although most closely associated with oil painting, the Impressionists also embraced pastels for their immediacy, boldness, and radiance.

See works by Mary Cassatt, Edgar Degas, Eva Gonzalès, and Berthe Morisot in ""The Impressionist Pastel.""

LEARN MORE—https://t.co/QNVnpUeTQe https://t.co/8eFBXDbtzA",2020-01-27 17:29:18,20,89,364708
172,artinstitutechi,UPDATE: Please note there is now a wait time for Warhol of 2 hours for nonmembers and 30 minutes for members.,2020-01-26 17:57:31,3,9,364708
173,artinstitutechi,"We’re experiencing extremely high levels of attendance during the final days of our Andy Warhol exhibition.

Arrive early if possible. Expect wait times of up to 2 hours. Note that tickets will not be sold after 2:00 to ensure every visitor has enough time to see the show in full https://t.co/18VPNu2utI",2020-01-26 15:01:00,10,85,364708
174,artinstitutechi,@chaplaura Yes Member Weekend Mornings are available 10:00–10:30 tomorrow: https://t.co/6hmG90T88t,2020-01-25 20:51:31,0,3,364708
175,artinstitutechi,"UPDATE: We are now at capacity. Due to current wait times, we will not be selling tickets for remainder of the day.

Note that tickets are still available for Warhol tomorrow online. We recommend arriving as early as possible.",2020-01-25 20:32:46,0,15,364708
176,artinstitutechi,UPDATE: Please note that the wait time for Warhol is now at 2 hours.,2020-01-25 18:14:06,0,26,364708
177,artinstitutechi,"We’re experiencing extremely high levels of attendance during the final days of our Andy Warhol exhibition.

Arrive early if possible. Expect wait times of up to 2 hours. Note that tickets will not be sold after 3:00 to ensure every visitor has enough time to see the show in full https://t.co/rxiSEbeJiP",2020-01-25 15:00:00,14,78,364708
178,artinstitutechi,"@theangiederosa If you’ve already purchased tickets online, you can skip the ticket line outside but note that there will likely be lines inside for Warhol. Arrive early if possible for ample time to see everything!",2020-01-24 23:08:04,0,1,364708
179,artinstitutechi,"* VISITING THE WARHOL EXHIBITION *

We’re experiencing extremely high levels of attendance during the final days of our Andy Warhol exhibition.

Arrive early if possible. Expect possible wait times of up to 2 hours. https://t.co/aXsInRfvTY",2020-01-24 22:00:01,6,64,364708
180,artinstitutechi,"See dazzling displays of skillfully forged arms and armor on view in Medieval and Renaissance Art.

EXPLORE—https://t.co/stoZa6fCmY https://t.co/QOciGgYO5X",2020-01-24 20:10:16,10,46,364708
181,artinstitutechi,"The Block Party—a daylong celebration at the Art Institute—features an open call for ideas and contributions and allows anyone to share their work with the city.

Hear from the remarkable talent from Block Party 2019 and submit your own proposal! 

https://t.co/60WTYqWnxU",2020-01-24 17:20:41,5,19,364708
182,artinstitutechi,"Édouard Vuillard explored the decorative potential of painting, using a harmonious palette and graceful forms to convey a scene’s emotional content without relinquishing the natural light and atmosphere so revered by his Impressionist predecessors. #NowOnView

[©ARS] https://t.co/WADBE4avqQ",2020-01-23 22:30:29,11,62,364708
183,artinstitutechi,"A Chicago homecoming—The official Obama Portraits arrive in the former president and First Lady's hometown the summer of 2021.

[via @chicagotribune]

https://t.co/BpfSS812PI",2020-01-23 18:32:52,31,168,364708
184,artinstitutechi,"Five cities. Two portraits. One tour.

Learn more about the #ObamaPortraitsTour at the Art Institute: https://t.co/JnLpj3Y8nE https://t.co/sQ7ZfHTUtt",2020-01-23 14:07:12,21,62,364708
185,artinstitutechi,"Following the school’s forced closure in 1933, the Bauhaus went on to have a wide-reaching impact on American art.

Explore the influence of this acclaimed German art school, on its centenary, in the exhibition ""Weaving beyond the Bauhaus.""

LEARN MORE—https://t.co/eh27vgpXlU https://t.co/DO0ActoFLC",2020-01-22 19:22:48,6,36,364708
186,artinstitutechi,"FEBRUARY 27—Concert: Charles Curtis performs Eliane Radigue’s ""Naldjorlak I""

Cellist Charles Curtis performs composer Eliane Radigue’s work for solo cello—at the Art Institute.

TICKETS—https://t.co/D0QAdjsSTj

Presented as part of the Frequency Festival https://t.co/EXflUQ5M1X",2020-01-22 17:26:09,1,10,364708
187,artinstitutechi,"JANUARY 30—Lecture: The Impact of Provenance in the Market for Antiquities

Explore the profound impact that provenance records have on the sale of ancient artworks and  how they can be employed to counter claims of illicit trade.

Free with admission—https://t.co/r015vO54V6 https://t.co/sa9kY764LZ",2020-01-21 21:30:00,3,22,364708
188,artinstitutechi,"Make it a night at the museum! The Art Institute is now open until 8:00 on Wednesdays, Thursdays, and Fridays.

Museum admission is free for Illinois residents every Wednesday evening, 5:00–8:00. Learn more on our website.

LEARN MORE—https://t.co/uqiaCkYJnv https://t.co/SmdLA7b0cg",2020-01-21 20:03:08,10,47,364708
189,artinstitutechi,"Jean Hey, known as the Master of Moulins, was the leading painter working in France in the last decades of the 15th century.

Though acquired by the museum at different times, technical examination reveals these two fragments once belonged to the same work https://t.co/BUsqwwVKTG https://t.co/m8u8SpjVeR",2020-01-21 17:59:13,11,49,364708
190,artinstitutechi,"CLOSING THIS WEEKEND—The largest Warhol retrospective in decades is coming to an end!

TICKETS—https://t.co/ZLgJZBM5bN

Don't miss the exhibition critics are calling ""sublime,"" ""transcendent,"" and a ""triumph.""

[©ARS] https://t.co/nfKXPrYJ93",2020-01-20 18:04:00,6,34,364708
191,artinstitutechi,"TODAY! Celebrate the life and legacy of Dr. Martin Luther King Jr., whose words and actions are a timeless inspiration.

Join us to create a vision for the future guided by artists and activists from the past and present—free to IL residents.

LEARN MORE—https://t.co/Yw364a6bm7 https://t.co/P4jMQeMuxY",2020-01-20 15:18:26,6,40,364708
192,artinstitutechi,"In ""Movement: Boats and Objects, Blue Gray Sea,"" John Marin likely depicts the Maine coast, using oil paint as thinly as he did watercolor, the medium for which he is best known.

See this work by the American Modernist John Marin—on view in Gallery 265 of American Art.

[©ARS] https://t.co/wlXZdg6aRL",2020-01-17 20:14:01,10,64,364708
193,artinstitutechi,"Postcommodity's ""With Each Incentive"" invites visitors to glimpse and further imagine Chicago’s Indigenous future—now on view on the Bluhm Family Terrace.

LEARN MORE—https://t.co/3nDZALyKS9 https://t.co/ldDUVm3KqI",2020-01-17 16:00:00,1,3,364708
194,artinstitutechi,"CLOSING SOON—Less than 10 days are left to catch our Andy Warhol retrospective!

WARHOL—https://t.co/2KcnrN1eio

From soup cans to celebrity portraits, explore more than 400 works from the iconic Pop artist before the exhibition closes January 26. https://t.co/cuYGmMk0qf",2020-01-16 22:44:33,12,34,364708
195,artinstitutechi,"Interested in a career as a museum curator? The Mellon Summer Academy is a weeklong intensive program—providing specialized training for students from groups historically underrepresented in the curatorial field.

Apply today—https://t.co/H8WDDjxnkf

Application deadline: March 1 https://t.co/Sv3ggH1DOx",2020-01-16 21:22:27,15,26,364708
196,artinstitutechi,"Context can change not only the narrative of a photograph, but also how we understand history. 

Explore how varying perspectives allow photographs and their stories to evolve and shift across time—with Dorothea Lange’s ""Plantation Owner.""

https://t.co/i3f0zze8jk",2020-01-16 17:41:26,14,32,364708
