,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
0,deyoungmuseum,"Tony Feher shows us that life and love is a gamble in this poetic piece. 

In 'Untitled (All In),' (2008) Feher places marbles in a floor-bound circle. These toys are reminders of play and risk — the reality Feher faced as a gay man living with HIV. https://t.co/pMhsuhGH8S",2020-06-25 22:25:31,0,3,219060
1,deyoungmuseum,@RightBrainArmy1 Yes! We'll release more information in the coming days.,2020-06-24 18:01:18,0,1,219060
2,deyoungmuseum,"These moments are worth more than any treasure in the world. ❤️️ 

Here's to all the fathers, father figures, and their families on this special day. ⁣
⁣
Happy #FathersDay! https://t.co/BbgSnqgFNY",2020-06-21 16:29:05,0,5,219060
3,deyoungmuseum,"@jozhiah Hi there! Unfortunately, we are not yet approved to re-open. You can call or email us to request a refund on your ticket. 📞415.750.3600 📧contact@famsf.org 

We apologize for any inconvenience this has caused and look forward to welcoming you back to the museums soon.",2020-06-19 19:42:45,0,0,219060
4,deyoungmuseum,"On this #Juneteenth, we're taking a look at how racism is perpetuated in AI systems. 

Our curators explain the problems of data bias in AI that are brought to life in our exhibition 'Uncanny Valley':",2020-06-19 19:22:44,2,7,219060
5,deyoungmuseum,"Juneteenth 2020: Stay Black and Live by @CarverMuseumATX:
https://t.co/ZC4Om2LpCP",2020-06-19 17:03:07,0,1,219060
6,deyoungmuseum,"Juneteenth Community Day Celebration by @AmistadCenter:
https://t.co/W3jbtlfxjt",2020-06-19 17:03:07,0,2,219060
7,deyoungmuseum,"Juneteenth and the Blues with Marcus Shelby by @MoADSF:
https://t.co/h8BDb3T0k6",2020-06-19 17:03:07,0,2,219060
8,deyoungmuseum,"Juneteenth: A Celebration Of Resilience by @NMAAHC:
https://t.co/KBHSrTu8kG",2020-06-19 17:03:06,0,2,219060
9,deyoungmuseum,"#Juneteenth is a time to celebrate Black culture, history, and freedom. Below are some virtual Juneteenth events hosted by our museum friends around the country ↓",2020-06-19 17:03:06,0,5,219060
10,deyoungmuseum,"Happy #Juneteenth! On June 19, 1865, Union soldiers arrived in Galveston, Texas, and announced to enslaved African Americans that the Civil War had ended and they were free — more than two years after the Emancipation Proclamation.",2020-06-19 17:03:06,5,18,219060
11,deyoungmuseum,"Juneteenth 2020: Stay Black and Live by @CarverMuseumATX: 
https://t.co/ZC4Om2LpCP",2020-06-19 16:42:00,0,0,219060
12,deyoungmuseum,"Juneteenth Community Day Celebration by @AmistadCenter:
https://t.co/W3jbtlfxjt",2020-06-19 16:42:00,0,0,219060
13,deyoungmuseum,"Juneteenth and the Blues with Marcus Shelby by @MoADSF: 
https://t.co/h8BDb3T0k6",2020-06-19 16:42:00,4,5,219060
14,deyoungmuseum,"Juneteenth: A Celebration Of Resilience by @NMAAHC: 
https://t.co/KBHSrTu8kG",2020-06-19 16:42:00,0,0,219060
15,deyoungmuseum,"#Juneteenth is a time to celebrate Black culture, history, and freedom. Below are some virtual Juneteenth events hosted by our museum friends around the country ↓",2020-06-19 16:41:59,0,0,219060
16,deyoungmuseum,"The eruption of profound pain and rage in recent weeks underscore the urgency that work needs to be done. It's our responsibility to show up for Black communities—as we are, and as we improve.",2020-06-06 00:43:10,3,15,219060
17,deyoungmuseum,"@Artguy1 @sfchronicle Congratulations, Charles. Thank you for your part in deepening San Francisco's relationship with art. We hope you enjoy the next chapter.",2020-06-05 20:13:32,0,2,219060
18,deyoungmuseum,"In partnership and in memory of Ahmaud Arbery, Breonna Taylor, George Floyd, Tony McDade - and all of the lives taken by violence. We speak your name and honor your lives. #BlackLivesMatter",2020-05-30 19:17:38,3,21,219060
19,deyoungmuseum,"The recent murders of Black lives shakes our museum staff to their core. Our social media channels will go silent this  weekend to provide a space for your voices to engage in this conversation. #BlackLivesMatter

[‘Did the Bear Sit Under a Tree?’ | Benny Andrews | 1969] https://t.co/LnQq6dLttL",2020-05-30 19:17:05,18,40,219060
20,deyoungmuseum,@AngeliqueMayer We are working on it ❤️😉,2020-05-29 23:32:30,0,1,219060
21,deyoungmuseum,"We're bringing #BouquetstoArt to you at home this year, all week long. 💐

Visit https://t.co/YhfoLKY9UQ to see our schedule of live virtual events, downloadable activities, and more. https://t.co/S5TVlWz8jI",2020-05-29 21:00:12,2,8,219060
22,deyoungmuseum,@gabor @calacademy Please? ❤️🐧,2020-05-26 16:57:33,0,7,219060
23,deyoungmuseum,"Small in size and from a tiny atoll in the Pacific Ocean, this object has much to tell about courage, mastery, faith, exploration, colonization, and cultural change. 

Check out a new blog post by curator Christina Hellmich in honor of #APAHM: https://t.co/iFdeBdmnEo",2020-05-20 21:39:00,0,4,219060
24,deyoungmuseum,"Our very own 'Ana Prvački: Detour' is an honoree in @TheWebbyAwards Apps, Mobile, and Voice: Art, Culture, and Events category. 🎉 

Congratulations to all of this year's awardees, nominees, and honorees. https://t.co/reScP3CidA",2020-05-19 18:01:46,0,4,219060
25,deyoungmuseum,"📰 @SebastianSmee of the @washingtonpost shows that when it comes to Frida Kahlo's artwork or marriage, there's more than meets the eye.

On view in 'Frida Kahlo: Appearances Can Be Deceiving'.
https://t.co/lRKrT0l5V9",2020-05-19 17:20:01,3,12,219060
26,deyoungmuseum,"On #InternationalMuseumDay, help us keep our mission and vision going by making a tax-free deductible donation to our Recovery Fund: https://t.co/ZmA348s1aM https://t.co/ryscytdqF1",2020-05-18 20:34:05,2,7,219060
27,deyoungmuseum,"The reviews are in: @artinamerica calls our new exhibition a ""sensual understanding of digital life."" 

https://t.co/RVz7qugYQ6",2020-05-16 17:18:01,3,17,219060
28,deyoungmuseum,"Happy Friday, #deYoungsters! Add this art activity to your weekend to-do list:  https://t.co/91FW58sf6f",2020-05-15 20:49:56,1,3,219060
29,deyoungmuseum,"Tomorrow is finally Friday, which means our weekly newsletter is coming to your inbox.

💌 Be the first to see our #MuseumfromHome articles and activities. Sign up and subscribe now: https://t.co/7M6deUyeNB https://t.co/9KOlk2EW4N",2020-05-15 03:16:42,0,6,219060
30,deyoungmuseum,"Tomorrow on FB Live: Assistant Curator Janna Keegan sits down with Zach Blas, one of the artists featured in our new exhibition, 'Uncanny Valley: Being Human in the Age of AI.' 

🎙 Tune in this Thursday at 1:30 pm: https://t.co/qNbGGu6UhW https://t.co/S4ycy6pBAm",2020-05-14 01:11:04,2,9,219060
31,deyoungmuseum,"Each week, we give our newsletter subscribers a prompt for an art project.

Your submissions are leaving us W🤩W-ed. Check them out → https://t.co/b7o8QCTElJ https://t.co/zQfZ0P5at8",2020-05-12 19:18:08,0,11,219060
32,deyoungmuseum,@bimadew @jljacobson Yup — we're fully stocked on puzzles: https://t.co/ujsmgtD70n,2020-05-11 16:18:48,0,0,219060
33,deyoungmuseum,"How do you begin to explain the social inequities in big tech? 🤔 

This artist started by striking up a conversation . . . with a robot.🤖 

It’s all in issue #8 of our new weekly newsletter. https://t.co/31cZtZGFlc https://t.co/DiwiQNoX5x",2020-05-07 22:01:12,2,4,219060
34,deyoungmuseum,"Don't be *puzzled* by what to do with all this free time. 

Our online store is stocked with puzzles and other art-related activities to enjoy at home: https://t.co/Pe9n3i4NSH https://t.co/WUXVBEQ5Hm",2020-05-07 00:45:02,1,4,219060
35,deyoungmuseum,San Francisco artists: Mayor @LondonBreed has expanded the City's Arts and Artists Relief Fund. Find out how to apply here:,2020-05-06 20:36:34,11,20,219060
36,deyoungmuseum,"This Thursday, join us for a live Q&amp;A with Thomas P. Campbell, Director and CEO of @deyoungmueum and @legionofhonor. 

RSVP here: https://t.co/qHBxm3jf4E https://t.co/20Eb99f9ph",2020-05-05 18:51:07,5,5,219060
37,deyoungmuseum,"We adore these sister dresses from @Dior so much, we had to write another blog post about them. 
https://t.co/NCu0Hsmtlv",2020-05-02 16:21:00,7,14,219060
38,deyoungmuseum,"It's Friday, that means it's time for a de Youngsters Studio art-making lesson! Check out this week's project led by Senior Teaching Artist Jill McLennan, and inspired by Albert Bierstadt's 'California Spring' (1875)",2020-05-01 20:51:16,3,3,219060
39,deyoungmuseum,"Happy #NationalPhotographyMonth! 

We've been collecting photography since the birth of the medium and you could say we have a special place in our hearts (and collection!) for Bay Area photographers. 

📷 : Untitled (Coit Tower) | Arthur Tress | 1964 https://t.co/4YDZxfIlCX",2020-05-01 19:06:49,2,11,219060
40,deyoungmuseum,"Can't travel to the great outdoors? 

The scale and attention to detail in these side-by-side large-scale paintings by Gustav Grunewald will take you there. https://t.co/z7gEnd5tX4",2020-04-30 23:45:07,3,13,219060
41,deyoungmuseum,"We've weathered three different buildings and may have changed our name one (or four times), but we've always been the must-see museum in Golden Gate Park. Here's to 125 years! https://t.co/b5mxH9VmUA https://t.co/BA2ZwiEFOc",2020-04-29 19:38:04,2,9,219060
